Task,Drop %,Val AUROC,Val AUPRC,ECE,Brier,Slope,Intercept,Mean Epistemic,Mean Aleatoric,Dropout Rate,MC Samples,Train N,Val N
lab_thrombocytopenia,65.0,0.6978604012891397,0.5798648969706633,0.11596397406090753,0.22624683900815498,2.7089316449179104,-1.796667304229475,0.14276699721813202,0.6145691275596619,0.3,30,68776,54504
lab_thrombocytopenia,70.0,0.6860530091817795,0.5715131192094207,0.11903640708190602,0.23093382257989578,2.62681374009015,-1.757325112920427,0.1541350781917572,0.623786211013794,0.3,30,68776,54504
lab_thrombocytopenia,75.0,0.6747416839789206,0.562081725534081,0.12015918601880232,0.23488469536939877,2.5623806636931574,-1.7302669096493004,0.16741065680980682,0.6321082711219788,0.3,30,68776,54504
lab_thrombocytopenia,80.85,0.6613467046628141,0.5413989727379959,0.1231345852533193,0.23909083311349616,2.483082631294974,-1.7161515444095972,0.1865866631269455,0.637255847454071,0.3,30,68776,54504
lab_thrombocytopenia,90.0,0.6483616187139747,0.5220589141494866,0.11836284305252653,0.24178234742319282,2.52160085428042,-1.7307255598873268,0.23157766461372375,0.6320401430130005,0.3,30,68776,54504
lab_thrombocytopenia,95.0,0.6208731730666771,0.49362973068023597,0.12069247071006171,0.24867875676935983,2.1811064074604714,-1.5473553429487183,0.27651846408843994,0.6138659715652466,0.3,30,68776,54504
new_hyperlipidemia,0.0,0.6385465794411481,0.24590695804068688,0.09897959433637067,0.12366703022184618,2.0418589580958817,-2.115737296184966,0.012306569144129753,0.23671264946460724,0.3,30,1684,1441
new_hyperlipidemia,5.0,0.6282323962224707,0.24775470398688074,0.10198461367068035,0.12797975939956718,1.9655277644450821,-2.0746223422706245,0.01295284740626812,0.2491314709186554,0.3,30,1684,1441
new_hyperlipidemia,10.0,0.6438295758657044,0.25410480427850335,0.09995944358826642,0.12737647188920215,1.995629224927717,-2.0921230426217194,0.013667793944478035,0.26283347606658936,0.3,30,1684,1441
new_hyperlipidemia,15.0,0.6319864172838965,0.2561289199596071,0.10339676694205216,0.13241606588938307,1.9081140683970685,-2.0449672180944067,0.014461674727499485,0.27797117829322815,0.3,30,1684,1441
new_hyperlipidemia,20.0,0.6263475948755135,0.2595157342098299,0.10556883275598844,0.13635469964534364,1.8481732920293048,-2.0124999609390986,0.015346457250416279,0.294672429561615,0.3,30,1684,1441
new_hyperlipidemia,25.0,0.6178809628827673,0.2628336940678004,0.10814761742277336,0.14082635205867014,1.7810097819153807,-1.9755636546339228,0.01633724756538868,0.31323280930519104,0.3,30,1684,1441
new_hyperlipidemia,30.0,0.6144978507229386,0.2674415968555324,0.10915699765485307,0.14398542515412927,1.7432627170112924,-1.9550557771784827,0.01744917593896389,0.3338201940059662,0.3,30,1684,1441
new_hyperlipidemia,35.0,0.6036095242909864,0.27125206715051925,0.11253513811472543,0.14975552186045588,1.6551582035776484,-1.9068645044798602,0.018703190609812737,0.3565191924571991,0.3,30,1684,1441
new_hyperlipidemia,40.0,0.6170443349753695,0.2796698898363169,0.10978426847588854,0.1496682491869343,1.6933623289573427,-1.9279784816232801,0.020123731344938278,0.3817642331123352,0.3,30,1684,1441
new_hyperlipidemia,45.0,0.6189313712006602,0.2867759049346436,0.11076910302779955,0.15336606355463353,1.6597456610911425,-1.9091990657423712,0.021749941632151604,0.40919604897499084,0.3,30,1684,1441
new_hyperlipidemia,50.0,0.6121381886087769,0.2930787971930595,0.11525279896018142,0.1604802840396535,1.5636123782400355,-1.8538623656719522,0.023624463006854057,0.44052186608314514,0.3,30,1684,1441
new_hyperlipidemia,55.0,0.6014428412874584,0.2996957414043966,0.11959125707289588,0.1679421048889914,1.4661713157147989,-1.7993172124820604,0.025795424357056618,0.4745076298713684,0.3,30,1684,1441
new_hyperlipidemia,60.0,0.6151322330483197,0.3117939091073479,0.11714983955893563,0.16917152026765683,1.5218912508633384,-1.8300249454299706,0.02832636795938015,0.5115960240364075,0.3,30,1684,1441
new_hyperlipidemia,65.0,0.6004111718397432,0.30685371670205097,0.1244523604699624,0.17853568908213763,1.3487908163479636,-1.7600082900831433,0.0313555933535099,0.5525161623954773,0.3,30,1684,1441
new_hyperlipidemia,70.0,0.5944641780041552,0.3016870525086599,0.12920214297512247,0.1853416200679377,1.2465099164088462,-1.7372360974797674,0.03500328212976456,0.5973438024520874,0.3,30,1684,1441
new_hyperlipidemia,75.0,0.5542719942013228,0.2887859614345012,0.15931878963236903,0.2055633044406006,0.8633653711892504,-1.5490196515117312,0.03939395770430565,0.6456233859062195,0.3,30,1684,1441
new_hyperlipidemia,80.85,0.5270142180094787,0.31110955570370596,0.1964856337586264,0.22572136500982665,0.5830962820640309,-1.3776988756327462,0.045809488743543625,0.7038829922676086,0.3,30,1684,1441
new_hyperlipidemia,90.0,0.5016932752781809,0.32437991864102683,0.22638551902821152,0.25983371489218204,0.19286393135929147,-1.0809968033001909,0.06074456870555878,0.7720188498497009,0.3,30,1684,1441
new_hypertension,0.0,0.7488219616204691,0.37698378316117864,0.0913282423057286,0.1235415594019605,2.6805232363507066,-2.3574863004389885,0.014092623256146908,0.3098531663417816,0.3,30,1259,1247
new_hypertension,5.0,0.7334257425742574,0.3769867912493006,0.09611478421375606,0.1300053347203644,2.5778263779022166,-2.289905921032077,0.014826633967459202,0.3259575068950653,0.3,30,1259,1247
new_hypertension,10.0,0.720770805324419,0.3783054566998137,0.1005658856745589,0.13629337075240447,2.4859054816006667,-2.23088604233607,0.015632014721632004,0.34354710578918457,0.3,30,1259,1247
new_hypertension,15.0,0.7155618705556542,0.3822625735931439,0.10376545571119175,0.14156945250331954,2.4233480726335643,-2.1906413728050977,0.016535654664039612,0.3629665672779083,0.3,30,1259,1247
new_hypertension,20.0,0.7131513146991216,0.38746748783688323,0.10635481967484861,0.14637336430828313,2.374802515313019,-2.1585700618050536,0.017520586028695107,0.38405007123947144,0.3,30,1259,1247
new_hypertension,25.0,0.6999096018551272,0.3901162049209517,0.1115895187164451,0.15394773497701347,2.2751012998952924,-2.094300845787157,0.018611403182148933,0.40725988149642944,0.3,30,1259,1247
new_hypertension,30.0,0.6995219969903514,0.3891129154200561,0.11354367200326078,0.158279609653725,2.2266142694764133,-2.0761717694731945,0.019843460991978645,0.43300536274909973,0.3,30,1259,1247
new_hypertension,35.0,0.6861526357199055,0.3930038429021231,0.11922487280543921,0.16675553193572354,2.1224852384482054,-2.008589791783883,0.02119329385459423,0.46049267053604126,0.3,30,1259,1247
new_hypertension,40.0,0.6748432966400143,0.39828897380324724,0.12481974891586431,0.17532817083713365,2.0267674962481843,-1.9464463103842211,0.02270207367837429,0.4909994602203369,0.3,30,1259,1247
new_hypertension,45.0,0.6729961049610496,0.4072779780946337,0.12777113398557627,0.18164760344218037,1.990802124931698,-1.9235821571195537,0.02443191036581993,0.5243884325027466,0.3,30,1259,1247
new_hypertension,50.0,0.6881000872854234,0.432213560498802,0.12210862033990307,0.18152379833581328,2.0922224360046706,-1.9763000745318573,0.026351017877459526,0.5601741671562195,0.3,30,1259,1247
new_hypertension,55.0,0.6545903890160183,0.39225592905703793,0.13256604873615851,0.19503397765593394,1.779933040139191,-1.8358563405886388,0.028525592759251595,0.5976287722587585,0.3,30,1259,1247
new_hypertension,60.0,0.6713718158448235,0.3921023138116265,0.12731683114904,0.19601066516656315,1.836214425319456,-1.9098431538161802,0.03101113624870777,0.6351210474967957,0.3,30,1259,1247
new_hypertension,65.0,0.6351956281611535,0.3633994161361743,0.14615020010459018,0.21506516184109156,1.4698825527615682,-1.724564838765881,0.03376450389623642,0.6785449981689453,0.3,30,1259,1247
new_hypertension,70.0,0.6129070881226053,0.334223910612525,0.14846623796672137,0.21913794132131095,1.23650341489831,-1.6668978152982301,0.036908622831106186,0.7195062041282654,0.3,30,1259,1247
new_hypertension,75.0,0.5718171296296297,0.29419728173186693,0.185346227309148,0.23550436721955995,0.7896386919798662,-1.520193001238495,0.04057376831769943,0.7505123615264893,0.3,30,1259,1247
new_hypertension,80.85,0.5375309582777672,0.2713856611991883,0.2120019887789527,0.24963952998388847,0.39146077132304047,-1.300538057949166,0.045819997787475586,0.7782537341117859,0.3,30,1259,1247
new_lupus,0.0,0.7021538376465384,0.07022120064266232,0.02075157264954565,0.021926655718077625,1.6337076047855013,-4.268682299761693,0.005343960598111153,0.11940106004476547,0.3,30,2570,2225
new_lupus,5.0,0.6862959241623345,0.07022166784942001,0.021840293421620974,0.023077960704206178,1.5728968510798784,-4.215566847466592,0.005624162964522839,0.12565726041793823,0.3,30,2570,2225
new_lupus,10.0,0.6908136732623035,0.07191935614245235,0.023542336845594994,0.023857662823713637,1.593518725962083,-4.200855174874752,0.005934304557740688,0.13257147371768951,0.3,30,2570,2225
new_lupus,15.0,0.6948224159747621,0.07370385120721538,0.025439534829328227,0.024728944559590467,1.565695894925908,-4.173194734326197,0.0062792920507490635,0.14024510979652405,0.3,30,2570,2225
new_lupus,20.0,0.6994285714285715,0.07560488134393831,0.02758095254564787,0.025723310691744855,1.5333703036987862,-4.149083532393674,0.006668449379503727,0.14887486398220062,0.3,30,2570,2225
new_lupus,25.0,0.6799471222290014,0.07562172749463479,0.029387138051686496,0.0274340732111359,1.4261182336982592,-4.078892296766739,0.007101949770003557,0.15844905376434326,0.3,30,2570,2225
new_lupus,30.0,0.7031279178338002,0.07965162360675594,0.03270385179024973,0.028106771735019024,1.434099743508173,-4.084910260975448,0.007592486683279276,0.1692122370004654,0.3,30,2570,2225
new_lupus,35.0,0.706077203964528,0.08190155360010905,0.035822367987200156,0.02957314035745266,1.3961763680992412,-4.04970930445632,0.008152208290994167,0.18141710758209229,0.3,30,2570,2225
new_lupus,40.0,0.7362137404580151,0.08687300894134566,0.04017656816149804,0.030560227177756437,1.3981912891770207,-4.052748603115326,0.008801271207630634,0.1953345537185669,0.3,30,2570,2225
new_lupus,45.0,0.7446527777777778,0.08970300684570462,0.044440552961991404,0.03251629684587058,1.34930662415366,-4.009202096162269,0.009547131136059761,0.21128009259700775,0.3,30,2570,2225
new_lupus,50.0,0.7209213345576981,0.08975742155120352,0.04858857760056225,0.035758224824891875,1.253611151818142,-3.9153647849947486,0.01042248122394085,0.2297404706478119,0.3,30,2570,2225
new_lupus,55.0,0.7232757472132167,0.09271260248284209,0.054480160856797646,0.038724676133354834,1.175831462353286,-3.851331829847697,0.011464614421129227,0.25110146403312683,0.3,30,2570,2225
new_lupus,60.0,0.7231357352325095,0.09607589477776385,0.06110393635843126,0.042365160147318344,1.1222138017192762,-3.7791225112687092,0.01273832842707634,0.2754308581352234,0.3,30,2570,2225
new_lupus,65.0,0.6869821064008647,0.09624490765058631,0.06807860541553007,0.04838238876289383,0.934802173566496,-3.633525587550283,0.01430262066423893,0.30421575903892517,0.3,30,2570,2225
new_lupus,70.0,0.6608024691358024,0.09888093565372354,0.07979251098981717,0.05387877198117163,0.7822205534405723,-3.566944924292248,0.016291532665491104,0.337428480386734,0.3,30,2570,2225
new_lupus,75.0,0.6076350093109869,0.09973064621886323,0.09023612476217661,0.06446913599926464,0.5515329772727553,-3.360626400091216,0.018917515873908997,0.37849894165992737,0.3,30,2570,2225
new_lupus,80.85,0.569583931133429,0.10915918013312154,0.11423465020733974,0.07715250328055392,0.40143237196580506,-3.244938563284709,0.02330763451755047,0.43586432933807373,0.3,30,2570,2225
new_lupus,90.0,0.5352112676056338,0.1531386664461336,0.18298822852221022,0.1137739549692822,0.2706938051077415,-3.1209436490111973,0.03714339807629585,0.56667160987854,0.3,30,2570,2225
new_lupus,95.0,0.3419633225458468,0.17690177882816868,0.23120623508297097,0.19033739503867084,-0.3418541220089091,-2.3325400757737165,0.05591070279479027,0.6629548668861389,0.3,30,2570,2225
new_pancan,0.0,0.8577749463285218,0.19183721568848922,0.02239517373811388,0.027311525308067058,4.018090294981496,-4.113755538453149,0.00737677700817585,0.13881255686283112,0.3,30,2576,2215
new_pancan,5.0,0.8501599911729009,0.19183745214027476,0.023565719141638977,0.028738730903686945,3.9524087420147813,-4.06446417028282,0.007762102410197258,0.14606185257434845,0.3,30,2576,2215
new_pancan,10.0,0.8584627267685969,0.19503089910226598,0.025279051803584918,0.02983704499697758,3.9189652687251626,-4.039600520634673,0.00819337461143732,0.15416936576366425,0.3,30,2576,2215
new_pancan,15.0,0.8498823677687687,0.19503089910226598,0.02676536275064976,0.03159589332810192,3.842194978751056,-3.9807576335795343,0.008674279786646366,0.16320176422595978,0.3,30,2576,2215
new_pancan,20.0,0.8401945438282649,0.19503089910226598,0.028432273429443676,0.0335750925593253,3.762324127604214,-3.9237786974369286,0.00921323336660862,0.17329438030719757,0.3,30,2576,2215
new_pancan,25.0,0.8292761586239847,0.19503089910226598,0.030245223449510535,0.035797265131518236,3.662127094975043,-3.860535001757535,0.009814934805035591,0.18454332649707794,0.3,30,2576,2215
new_pancan,30.0,0.831921568627451,0.19816935324687968,0.03301965563601613,0.03771544238577477,3.6231717952510447,-3.8247969378566435,0.010502430610358715,0.1973474621772766,0.3,30,2576,2215
new_pancan,35.0,0.8184898149324524,0.1981693532468797,0.03549232629350248,0.040622586922889475,3.521995965874927,-3.751802603307374,0.01128570269793272,0.21176454424858093,0.3,30,2576,2215
new_pancan,40.0,0.8027708736076591,0.19817273587521306,0.03828564291346084,0.04401519589262865,3.4115295668575163,-3.671979040385128,0.012184588238596916,0.22815904021263123,0.3,30,2576,2215
new_pancan,45.0,0.7842801504163308,0.19817822483257239,0.04153932664073055,0.04798644349357303,3.2862599311354015,-3.5846819616065098,0.013216103427112103,0.24679435789585114,0.3,30,2576,2215
new_pancan,50.0,0.7620160647040273,0.19820233653144997,0.04537293914406072,0.05279243750970393,3.1438477949429418,-3.486749085694987,0.01443538535386324,0.26848986744880676,0.3,30,2576,2215
new_pancan,55.0,0.7618617067079996,0.20408517840250123,0.051723310220659686,0.056687952584056164,3.0764935563840314,-3.4386879739646354,0.015881191939115524,0.29372361302375793,0.3,30,2576,2215
new_pancan,60.0,0.7485829355608591,0.20735276299153932,0.05831805337597667,0.06266901485364332,2.946169970570223,-3.3504794097408293,0.017619958147406578,0.3235081434249878,0.3,30,2576,2215
new_pancan,65.0,0.7895872330974967,0.22414974348415864,0.07107810353541161,0.06524387277795447,3.0113823513689337,-3.3957345577520672,0.019728008657693863,0.35744374990463257,0.3,30,2576,2215
new_pancan,70.0,0.7745547657265154,0.2405119178740535,0.08061608625948649,0.07318862402060004,2.9163823939692404,-3.283941947497961,0.022393403574824333,0.4001256823539734,0.3,30,2576,2215
new_pancan,75.0,0.7330264136904762,0.2412371324076026,0.09152036315908041,0.08766200655341809,2.6031412159378506,-3.07256578668538,0.025840604677796364,0.45074743032455444,0.3,30,2576,2215
new_pancan,80.85,0.7332381340949273,0.27757796264990764,0.1118295786395979,0.10223621918358818,2.5063291128328298,-2.95949186785136,0.03137627989053726,0.5225991606712341,0.3,30,2576,2215
new_pancan,90.0,0.7336040609137056,0.23252469412229948,0.18077240353641993,0.14632536169953136,1.6821325235461804,-2.6129406461232842,0.046462591737508774,0.6688222289085388,0.3,30,2576,2215
